# ALPHA = 0.05
# NUMBER_OF_TESTS = 5878

# _SET1_  VARIABLE = CARDOSO_RESPONSE_TO_GAMMA_RADIATION_AND_3AB (set)
# _SET1_  NGENES = 13
# _SET1_  P-VALUE = 3.11772e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000079246     2  216937187  217106026    567      53  137560      0.13666      0.31519   -3.0254e-15      0.13666
_SET1_   ENSG00000096264     6   41268393   41353625    556      57  145821       1.5783     0.028447   -3.1086e-15       1.5783
_SET1_   ENSG00000118689     6  108846038  109040977    626      58  135214      0.76511      0.13842   -2.9976e-15      0.76511
_SET1_   ENSG00000153989     6  117961665  118066803    401      51  146496       3.5294   7.1025e-05   -3.1086e-15       3.5294
_SET1_   ENSG00000171428     8   17992986   18116198    842      62  147608      -0.7157      0.65051   -2.9976e-15      -0.7157
_SET1_   ENSG00000147789     8  146017849  146107894    305      19  140017       1.6629     0.023077   -3.1086e-15       1.6629
_SET1_   ENSG00000107317     9  139836956  139914887    312      24  137504       -0.926      0.71932   -2.9976e-15       -0.926
_SET1_   ENSG00000184709     9  140028210  140099503    188      31  122852      0.54315      0.18737   -2.9976e-15      0.54315
_SET1_   ENSG00000148737    10  114675009  114962437    974     143  138864       7.2936    8.795e-22   -2.6645e-15       7.2936
_SET1_   ENSG00000165916    11   47405320   47482993    262      19  146372       2.0186    0.0096233   -3.1086e-15       2.0186
_SET1_   ENSG00000196470    16   48355275   48517313    361      55  139542     -0.24963      0.47258   -3.0254e-15     -0.24963
_SET1_   ENSG00000172530    16   87947850   88145924   1137      53  142574        1.584     0.024362   -3.1086e-15        1.584
_SET1_   ENSG00000130513    19   18450541   18534986    348      58  141521       1.1288       0.0714   -3.1086e-15       1.1288
